ds,y,daily_stars,repository
2023-02-04,181.91096609257826,6.248582042147887,matplotlib/matplotlib
2023-02-05,188.68477582400172,6.773809731423454,matplotlib/matplotlib
2023-02-06,197.23280386726532,8.548028043263601,matplotlib/matplotlib
2023-02-07,204.58000108103602,7.347197213770703,matplotlib/matplotlib
2023-02-08,211.66940676371885,7.089405682682829,matplotlib/matplotlib
2023-02-09,218.15188574424033,6.4824789805214795,matplotlib/matplotlib
2023-02-10,224.89876562631454,6.746879882074209,matplotlib/matplotlib
2023-02-11,228.79565807869406,3.896892452379518,matplotlib/matplotlib
2023-02-12,232.3919608855106,3.596302806816533,matplotlib/matplotlib
2023-02-13,238.04030705144123,5.648346165930626,matplotlib/matplotlib
2023-02-14,243.45458185180047,5.414274800359238,matplotlib/matplotlib
2023-02-15,248.4702677513115,5.015685899511025,matplotlib/matplotlib
2023-02-16,255.11374719230267,6.643479440991169,matplotlib/matplotlib
2023-02-17,262.1256630511549,7.011915858852217,matplotlib/matplotlib
2023-02-18,266.75527932246234,4.629616271307418,matplotlib/matplotlib
2023-02-19,272.9598290022462,6.2045496797838195,matplotlib/matplotlib
2023-02-20,277.0081932590366,4.048364256790413,matplotlib/matplotlib
2023-02-21,282.4009691116798,5.392775852643192,matplotlib/matplotlib
2023-02-22,287.0539763260196,4.653007214339809,matplotlib/matplotlib
2023-02-23,290.07851500723683,3.024538681217216,matplotlib/matplotlib
2023-02-24,295.63368731212324,5.555172304886428,matplotlib/matplotlib
2023-02-25,300.03486839669756,4.401181084574335,matplotlib/matplotlib
2023-02-26,306.2936700444279,6.258801647730371,matplotlib/matplotlib
2023-02-27,312.8667590324061,6.57308898797816,matplotlib/matplotlib
2023-02-28,317.09201150139415,4.225252468988036,matplotlib/matplotlib
2023-03-01,325.40660837454,8.314596873145842,matplotlib/matplotlib
2023-03-02,332.82436736833927,7.41775899379926,matplotlib/matplotlib
2023-03-03,339.3363791635103,6.512011795171034,matplotlib/matplotlib
2023-03-04,343.6280026659554,4.2916235024451375,matplotlib/matplotlib
2023-03-05,347.0871075289664,3.459104863010987,matplotlib/matplotlib
2023-03-06,352.24767178196186,5.160564252995474,matplotlib/matplotlib
2023-03-07,359.48870054249124,7.241028760529371,matplotlib/matplotlib
2023-03-08,367.86476136071707,8.376060818225842,matplotlib/matplotlib
2023-03-09,375.7574042717612,7.892642911044111,matplotlib/matplotlib
2023-03-10,380.758239681437,5.00083540967579,matplotlib/matplotlib
2023-03-11,384.0412169621844,3.2829772807474407,matplotlib/matplotlib
2023-03-12,388.7623432121943,4.721126250009861,matplotlib/matplotlib
2023-03-13,391.9436505640421,3.181307351847782,matplotlib/matplotlib
2023-03-14,398.10865838454237,6.165007820500253,matplotlib/matplotlib
2023-03-15,403.6040322105123,5.4953738259699385,matplotlib/matplotlib
2023-03-16,408.64672868313767,5.042696472625405,matplotlib/matplotlib
2023-03-17,412.07996799397137,3.4332393108337174,matplotlib/matplotlib
2023-03-18,417.2356135865931,5.155645592621757,matplotlib/matplotlib
2023-03-19,421.19735295726645,3.9617393706733464,matplotlib/matplotlib
2023-03-20,425.24067569626266,4.043322738996196,matplotlib/matplotlib
2023-03-21,426.8523673365113,1.6116916402486214,matplotlib/matplotlib
2023-03-22,432.53135215415693,5.678984817645615,matplotlib/matplotlib
2023-03-23,440.7858050624534,8.254452908296475,matplotlib/matplotlib
2023-03-24,448.88404598119286,8.098240918739481,matplotlib/matplotlib
2023-03-25,452.93970657226356,4.055660591070716,matplotlib/matplotlib
2023-03-26,456.8304548192017,3.890748246938112,matplotlib/matplotlib
2023-03-27,463.2288329122343,6.398378093032569,matplotlib/matplotlib
2023-03-28,467.52786827246405,4.299035360229777,matplotlib/matplotlib
2023-03-29,473.6909808630621,6.1631125905980895,matplotlib/matplotlib
2023-03-30,480.5213892048666,6.830408341804482,matplotlib/matplotlib
2023-03-31,488.0145814836105,7.493192278743971,matplotlib/matplotlib
2023-04-01,492.48854019276206,4.473958709151537,matplotlib/matplotlib
2023-04-02,496.84508977177484,4.356549579012779,matplotlib/matplotlib
2023-04-03,501.3248944340117,4.479804662236872,matplotlib/matplotlib
2023-04-04,505.8794375188443,4.554543084832605,matplotlib/matplotlib
2023-04-05,511.29744700242827,5.418009483583923,matplotlib/matplotlib
2023-04-06,517.5700402671115,6.272593264683221,matplotlib/matplotlib
2023-04-07,524.6293240088522,7.059283741740717,matplotlib/matplotlib
2023-04-08,528.3047283303179,3.675404321465602,matplotlib/matplotlib
2023-04-09,534.6216629429113,6.3169346125934105,matplotlib/matplotlib
2023-04-10,539.9838754018114,5.362212458900081,matplotlib/matplotlib
2023-04-11,545.7070169611612,5.723141559349877,matplotlib/matplotlib
2023-04-12,550.387504056252,4.680487095090797,matplotlib/matplotlib
2023-04-13,552.6555918471557,2.268087790903634,matplotlib/matplotlib
2023-04-14,559.687677679728,7.032085832572358,matplotlib/matplotlib
2023-04-15,565.1454842679279,5.457806588199904,matplotlib/matplotlib
2023-04-16,569.4314787181562,4.285994450228252,matplotlib/matplotlib
2023-04-17,575.2926104633813,5.861131745225104,matplotlib/matplotlib
2023-04-18,581.8027605445743,6.510150081193037,matplotlib/matplotlib
2023-04-19,585.3176686649196,3.514908120345263,matplotlib/matplotlib
2023-04-20,590.3244676576555,5.006798992735937,matplotlib/matplotlib
2023-04-21,597.2422795838644,6.917811926208876,matplotlib/matplotlib
2023-04-22,600.4127674696886,3.1704878858241865,matplotlib/matplotlib
2023-04-23,605.3721005671703,4.959333097481739,matplotlib/matplotlib
2023-04-24,609.1899293723592,3.8178288051889564,matplotlib/matplotlib
2023-04-25,615.6426923946012,6.452763022242013,matplotlib/matplotlib
2023-04-26,621.3718757202244,5.729183325623138,matplotlib/matplotlib
2023-04-27,624.8194909171533,3.4476151969289397,matplotlib/matplotlib
2023-04-28,632.2880604070256,7.468569489872323,matplotlib/matplotlib
2023-04-29,636.0668361872501,3.7787757802245396,matplotlib/matplotlib
2023-04-30,639.7592004520124,3.6923642647622223,matplotlib/matplotlib
2023-05-01,645.8391642261693,6.079963774156924,matplotlib/matplotlib
2023-05-02,653.2936855527723,7.45452132660303,matplotlib/matplotlib
2023-05-03,657.6157060262966,4.32202047352428,matplotlib/matplotlib
2023-05-04,663.5001084809841,5.884402454687515,matplotlib/matplotlib
2023-05-05,669.918393166286,6.418284685301907,matplotlib/matplotlib
2023-05-06,675.3611159463497,5.442722780063694,matplotlib/matplotlib
2023-05-07,680.2061508063239,4.845034859974176,matplotlib/matplotlib
2023-05-08,685.4759879133776,5.269837107053727,matplotlib/matplotlib
2023-05-09,690.0791790854909,4.6031911721133225,matplotlib/matplotlib
2023-05-10,696.0100435205752,5.930864435084344,matplotlib/matplotlib
2023-05-11,700.2610268861413,4.250983365566074,matplotlib/matplotlib
2023-05-12,701.8276117138607,1.566584827719446,matplotlib/matplotlib
2023-05-13,706.983986789723,5.156375075862276,matplotlib/matplotlib
2023-05-14,712.6853336278765,5.701346838153577,matplotlib/matplotlib
2023-05-15,715.0651530144783,2.379819386601708,matplotlib/matplotlib
2023-05-16,719.4134811152253,4.348328100747011,matplotlib/matplotlib
2023-05-17,726.1325498097802,6.719068694554908,matplotlib/matplotlib
2023-05-18,734.9465757338323,8.814025924052137,matplotlib/matplotlib
2023-05-19,740.7988898395157,5.852314105683413,matplotlib/matplotlib
2023-05-20,744.6100161090633,3.8111262695475387,matplotlib/matplotlib
2023-05-21,749.0574447281166,4.447428619053326,matplotlib/matplotlib
2023-05-22,756.8879205060796,7.830475777962983,matplotlib/matplotlib
2023-05-23,761.7758167014315,4.887896195351883,matplotlib/matplotlib
2023-05-24,766.4418572763941,4.66604057496256,matplotlib/matplotlib
2023-05-25,771.5707963090406,5.128939032646497,matplotlib/matplotlib
2023-05-26,776.0148952932326,4.444098984192033,matplotlib/matplotlib
2023-05-27,780.8272908000606,4.812395506828004,matplotlib/matplotlib
2023-05-28,787.3950166671601,6.567725867099495,matplotlib/matplotlib
2023-05-29,793.7068444332142,6.311827766054074,matplotlib/matplotlib
2023-05-30,799.1802189939169,5.473374560702771,matplotlib/matplotlib
2023-05-31,804.5976450327242,5.417426038807373,matplotlib/matplotlib
2023-06-01,808.1587706669973,3.5611256342730777,matplotlib/matplotlib
2023-06-02,815.297104750903,7.1383340839057805,matplotlib/matplotlib
2023-06-03,819.8853919673586,4.58828721645559,matplotlib/matplotlib
2023-06-04,824.3549891853099,4.46959721795131,matplotlib/matplotlib
2023-06-05,834.8799567980897,10.524967612779731,matplotlib/matplotlib
2023-06-06,841.1718494775615,6.291892679471857,matplotlib/matplotlib
2023-06-07,845.9275816951487,4.755732217587083,matplotlib/matplotlib
2023-06-08,851.1614059702516,5.233824275102956,matplotlib/matplotlib
2023-06-09,858.703966295219,7.542560324967374,matplotlib/matplotlib
2023-06-10,863.5262695036489,4.822303208430004,matplotlib/matplotlib
2023-06-11,866.5305042475431,3.0042347438942003,matplotlib/matplotlib
2023-06-12,873.7439624672564,7.213458219713261,matplotlib/matplotlib
2023-06-13,878.6312434529319,4.8872809856754555,matplotlib/matplotlib
2023-06-14,887.2490695725548,8.617826119622878,matplotlib/matplotlib
2023-06-15,894.7052797051191,7.456210132564206,matplotlib/matplotlib
2023-06-16,899.921318192561,5.216038487441945,matplotlib/matplotlib
2023-06-17,906.1261074904583,6.204789297897232,matplotlib/matplotlib
2023-06-18,910.9070074281665,4.780899937708211,matplotlib/matplotlib
2023-06-19,918.0384731030538,7.131465674887242,matplotlib/matplotlib
2023-06-20,924.6311219533808,6.592648850327004,matplotlib/matplotlib
2023-06-21,929.2684792247428,4.637357271362008,matplotlib/matplotlib
2023-06-22,934.2055891182473,4.937109893504467,matplotlib/matplotlib
2023-06-23,941.6066129532169,7.401023834969543,matplotlib/matplotlib
2023-06-24,945.9223243951783,4.3157114419614135,matplotlib/matplotlib
2023-06-25,950.1582521584297,4.23592776325137,matplotlib/matplotlib
2023-06-26,954.6426160383984,4.4843638799686785,matplotlib/matplotlib
2023-06-27,961.1595211897426,6.516905151344201,matplotlib/matplotlib
2023-06-28,970.0936825025747,8.934161312832094,matplotlib/matplotlib
2023-06-29,974.4165110384216,4.3228285358469885,matplotlib/matplotlib
2023-06-30,980.35056006823,5.934049029808395,matplotlib/matplotlib
2023-07-01,986.7371577297812,6.386597661551187,matplotlib/matplotlib
2023-07-02,991.3647434998264,4.627585770045288,matplotlib/matplotlib
2023-07-03,997.9362467668602,6.57150326703384,matplotlib/matplotlib
2023-07-04,1002.2733676998847,4.337120933024519,matplotlib/matplotlib
2023-07-05,1008.8134054773338,6.540037777449094,matplotlib/matplotlib
2023-07-06,1014.4462467025876,5.632841225253726,matplotlib/matplotlib
2023-07-07,1021.8140920647061,7.367845362118477,matplotlib/matplotlib
2023-07-08,1027.9486731913628,6.134581126656803,matplotlib/matplotlib
2023-07-09,1035.7438794581021,7.795206266739442,matplotlib/matplotlib
2023-07-10,1042.5178962782197,6.774016820117691,matplotlib/matplotlib
2023-07-11,1048.9184309576483,6.400534679428512,matplotlib/matplotlib
2023-07-12,1055.1264496828546,6.208018725206306,matplotlib/matplotlib
2023-07-13,1060.5257237105411,5.3992740276865305,matplotlib/matplotlib
2023-07-14,1066.951002915052,6.425279204510951,matplotlib/matplotlib
2023-07-15,1071.3415614778114,4.390558562759394,matplotlib/matplotlib
2023-07-16,1076.283404748855,4.941843271043686,matplotlib/matplotlib
2023-07-17,1084.1660742030444,7.882669454189466,matplotlib/matplotlib
2023-07-18,1088.6048739091161,4.43879970607172,matplotlib/matplotlib
2023-07-19,1096.2288219893674,7.623948080251274,matplotlib/matplotlib
2023-07-20,1127.7859689722577,31.557146982890373,matplotlib/matplotlib
2023-07-21,1142.1900039083598,14.40403493610212,matplotlib/matplotlib
2023-07-22,1146.093808590909,3.9038046825492247,matplotlib/matplotlib
2023-07-23,1151.6354297600262,5.541621169117279,matplotlib/matplotlib
2023-07-24,1160.9800846759802,9.344654915954013,matplotlib/matplotlib
2023-07-25,1167.444403962981,6.464319287000734,matplotlib/matplotlib
2023-07-26,1171.9049867084575,4.460582745476649,matplotlib/matplotlib
2023-07-27,1177.1023024712701,5.197315762812716,matplotlib/matplotlib
2023-07-28,1184.302419559556,7.200117088285881,matplotlib/matplotlib
2023-07-29,1189.7144803873584,5.412060827802416,matplotlib/matplotlib
2023-07-30,1194.1927367094274,4.478256322068916,matplotlib/matplotlib
2023-07-31,1199.6018837145125,5.409147005085028,matplotlib/matplotlib
2023-08-01,1204.9755741833903,5.373690468877802,matplotlib/matplotlib
2023-08-02,1209.5603948596906,4.584820676300216,matplotlib/matplotlib
2023-08-03,1217.9284598755728,8.368065015882163,matplotlib/matplotlib
2023-08-04,1223.4106579318864,5.482198056313606,matplotlib/matplotlib
2023-08-05,1229.6342263590261,6.223568427139715,matplotlib/matplotlib
2023-08-06,1236.2226672563372,6.588440897311058,matplotlib/matplotlib
2023-08-07,1243.6804192358031,7.457751979465951,matplotlib/matplotlib
2023-08-08,1249.0062865071432,5.325867271340017,matplotlib/matplotlib
2023-08-09,1255.580965957582,6.5746794504389765,matplotlib/matplotlib
2023-08-10,1261.51860114354,5.937635185958041,matplotlib/matplotlib
2023-08-11,1266.1441778094934,4.625576665953277,matplotlib/matplotlib
2023-08-12,1271.3139270550564,5.16974924556303,matplotlib/matplotlib
2023-08-13,1274.6874159107842,3.3734888557277167,matplotlib/matplotlib
2023-08-14,1282.4445280673858,7.757112156601634,matplotlib/matplotlib
2023-08-15,1287.7326076958277,5.288079628441973,matplotlib/matplotlib
2023-08-16,1294.0184770462056,6.2858693503778085,matplotlib/matplotlib
2023-08-17,1300.4292151887562,6.410738142550537,matplotlib/matplotlib
2023-08-18,1306.0301965109145,5.60098132215839,matplotlib/matplotlib
2023-08-19,1311.5254753055285,5.495278794613951,matplotlib/matplotlib
2023-08-20,1315.7501724737838,4.224697168255263,matplotlib/matplotlib
2023-08-21,1323.050021051439,7.299848577655276,matplotlib/matplotlib
2023-08-22,1327.028417605006,3.9783965535671766,matplotlib/matplotlib
2023-08-23,1333.2158093336184,6.187391728612274,matplotlib/matplotlib
2023-08-24,1342.1238292735848,8.90801993996628,matplotlib/matplotlib
2023-08-25,1346.6245383949654,4.500709121380518,matplotlib/matplotlib
2023-08-26,1350.613549291665,3.9890108966996434,matplotlib/matplotlib
2023-08-27,1356.0350504430662,5.421501151401136,matplotlib/matplotlib
2023-08-28,1362.3119375319286,6.2768870888623285,matplotlib/matplotlib
2023-08-29,1368.8477300901434,6.535792558214841,matplotlib/matplotlib
2023-08-30,1375.5937624327344,6.746032342590875,matplotlib/matplotlib
2023-08-31,1382.5606525340354,6.96689010130101,matplotlib/matplotlib
2023-09-01,1390.2439088188999,7.683256284864473,matplotlib/matplotlib
2023-09-02,1395.5502510788272,5.306342259927351,matplotlib/matplotlib
2023-09-03,1400.0745542094992,4.524303130672004,matplotlib/matplotlib
2023-09-04,1407.107057146944,7.0325029374449555,matplotlib/matplotlib
2023-09-05,1415.989485093989,8.882427947045127,matplotlib/matplotlib
2023-09-06,1421.813711996904,5.824226902915019,matplotlib/matplotlib
2023-09-07,1426.3714624607626,4.55775046385859,matplotlib/matplotlib
2023-09-08,1434.0674600234404,7.695997562677886,matplotlib/matplotlib
2023-09-09,1438.7459516904971,4.678491667056692,matplotlib/matplotlib
2023-09-10,1440.950240539463,2.20428884896602,matplotlib/matplotlib
2023-09-11,1448.261746452564,7.311505913100936,matplotlib/matplotlib
2023-09-12,1453.4892308872338,5.227484434669756,matplotlib/matplotlib
2023-09-13,1459.3896488435432,5.900417956309379,matplotlib/matplotlib
2023-09-14,1465.9297782597648,6.540129416221672,matplotlib/matplotlib
2023-09-15,1472.2582710320228,6.328492772257881,matplotlib/matplotlib
2023-09-16,1477.9498063086971,5.691535276674421,matplotlib/matplotlib
2023-09-17,1482.2589796469363,4.309173338239239,matplotlib/matplotlib
2023-09-18,1489.0810127504267,6.822033103490304,matplotlib/matplotlib
2023-09-19,1494.7368533074575,5.655840557030871,matplotlib/matplotlib
2023-09-20,1501.9045046067592,7.167651299301777,matplotlib/matplotlib
2023-09-21,1508.8876072427215,6.98310263596229,matplotlib/matplotlib
2023-09-22,1513.5257601519413,4.638152909219688,matplotlib/matplotlib
2023-09-23,1519.6856958082633,6.159935656321866,matplotlib/matplotlib
2023-09-24,1523.882497263088,4.1968014548248185,matplotlib/matplotlib
2023-09-25,1531.1661672557027,7.283669992614799,matplotlib/matplotlib
2023-09-26,1537.78417018982,6.61800293411746,matplotlib/matplotlib
2023-09-27,1546.6338499648455,8.849679775025374,matplotlib/matplotlib
2023-09-28,1552.3601989652273,5.726349000381741,matplotlib/matplotlib
2023-09-29,1557.8974367060648,5.537237740837505,matplotlib/matplotlib
2023-09-30,1562.7290261040077,4.831589397942878,matplotlib/matplotlib
2023-10-01,1567.2175812062162,4.488555102208369,matplotlib/matplotlib
2023-10-02,1574.5047500896753,7.287168883459045,matplotlib/matplotlib
2023-10-03,1578.1247380654936,3.6199879758182445,matplotlib/matplotlib
2023-10-04,1582.6005479591815,4.475809893688026,matplotlib/matplotlib
2023-10-05,1587.0562879668835,4.455740007701838,matplotlib/matplotlib
2023-10-06,1594.5810623104262,7.524774343542682,matplotlib/matplotlib
2023-10-07,1601.527604072064,6.946541761637773,matplotlib/matplotlib
2023-10-08,1606.2677244776771,4.740120405613183,matplotlib/matplotlib
2023-10-09,1612.0967705557898,5.82904607811262,matplotlib/matplotlib
2023-10-10,1618.2911772072423,6.194406651452405,matplotlib/matplotlib
2023-10-11,1626.1497215672575,7.858544360015278,matplotlib/matplotlib
2023-10-12,1630.8290293127084,4.6793077454507985,matplotlib/matplotlib
2023-10-13,1637.2856062613641,6.456576948655767,matplotlib/matplotlib
2023-10-14,1643.350713761677,6.065107500312877,matplotlib/matplotlib
2023-10-15,1648.8395576074838,5.488843845806819,matplotlib/matplotlib
2023-10-16,1655.227750997707,6.388193390223361,matplotlib/matplotlib
2023-10-17,1662.855613703018,7.62786270531083,matplotlib/matplotlib
2023-10-18,1664.8341262445965,1.9785125415785159,matplotlib/matplotlib
2023-10-19,1671.9734959717239,7.139369727127401,matplotlib/matplotlib
2023-10-20,1677.0816261291325,5.108130157408602,matplotlib/matplotlib
2023-10-21,1679.7319777113482,2.6503515822156594,matplotlib/matplotlib
2023-10-22,1685.2450968946516,5.513119183303454,matplotlib/matplotlib
2023-10-23,1693.4565447564619,8.211447861810292,matplotlib/matplotlib
2023-10-24,1699.3607108255394,5.904166069077514,matplotlib/matplotlib
2023-10-25,1706.9338549404729,7.573144114933386,matplotlib/matplotlib
2023-10-26,1715.5179140478076,8.584059107334644,matplotlib/matplotlib
2023-10-27,1723.6496710668678,8.131757019060101,matplotlib/matplotlib
2023-10-28,1730.5550749485938,6.9054038817259125,matplotlib/matplotlib
2023-10-29,1736.3629939113157,5.807918962722021,matplotlib/matplotlib
2023-10-30,1742.6041604530349,6.24116654171918,matplotlib/matplotlib
2023-10-31,1746.277676375932,3.6735159228971437,matplotlib/matplotlib
2023-11-01,1752.0300648273205,5.752388451388512,matplotlib/matplotlib
2023-11-02,1756.8688510409427,4.838786213622083,matplotlib/matplotlib
2023-11-03,1766.3308283568333,9.461977315890682,matplotlib/matplotlib
2023-11-04,1771.0231290693118,4.69230071247856,matplotlib/matplotlib
2023-11-05,1776.0839911596029,5.060862090290985,matplotlib/matplotlib
2023-11-06,1783.0693282790799,6.985337119477093,matplotlib/matplotlib
2023-11-07,1789.277122036027,6.207793756947255,matplotlib/matplotlib
2023-11-08,1798.022952619275,8.745830583247802,matplotlib/matplotlib
2023-11-09,1803.2111226621855,5.188170042910595,matplotlib/matplotlib
2023-11-10,1809.6567320753059,6.445609413120232,matplotlib/matplotlib
2023-11-11,1813.6624983314894,4.005766256183558,matplotlib/matplotlib
2023-11-12,1816.9590737384183,3.2965754069289117,matplotlib/matplotlib
2023-11-13,1822.1704147374942,5.21134099907588,matplotlib/matplotlib
2023-11-14,1828.26762457973,6.097209842235718,matplotlib/matplotlib
2023-11-15,1833.76301820466,5.495393624930213,matplotlib/matplotlib
2023-11-16,1838.85504349033,5.09202528566982,matplotlib/matplotlib
2023-11-17,1842.8492613692333,3.994217878903277,matplotlib/matplotlib
2023-11-18,1847.6763069187502,4.827045549517002,matplotlib/matplotlib
2023-11-19,1850.7523567162493,3.0760497974990377,matplotlib/matplotlib
2023-11-20,1858.0895645902735,7.337207874024199,matplotlib/matplotlib
2023-11-21,1864.3842373795962,6.2946727893228145,matplotlib/matplotlib
2023-11-22,1868.3056284022782,3.9213910226819615,matplotlib/matplotlib
2023-11-23,1873.9999506390755,5.694322236797299,matplotlib/matplotlib
2023-11-24,1879.01242672092,5.01247608184466,matplotlib/matplotlib
2023-11-25,1884.3467895921708,5.334362871250761,matplotlib/matplotlib
2023-11-26,1890.944516022407,6.597726430236277,matplotlib/matplotlib
2023-11-27,1894.226864767605,3.282348745198063,matplotlib/matplotlib
2023-11-28,1900.5855633674007,6.358698599795614,matplotlib/matplotlib
2023-11-29,1906.5209151439144,5.935351776513779,matplotlib/matplotlib
2023-11-30,1913.743727866162,7.222812722247591,matplotlib/matplotlib
2023-12-01,1920.2601799676859,6.516452101523692,matplotlib/matplotlib
2023-12-02,1924.2803479283934,4.0201679607076475,matplotlib/matplotlib
2023-12-03,1928.8377583507195,4.557410422326065,matplotlib/matplotlib
2023-12-04,1933.7978798329375,4.9601214822181205,matplotlib/matplotlib
2023-12-05,1941.6585603460014,7.8606805130640165,matplotlib/matplotlib
2023-12-06,1947.887874928624,6.229314582622471,matplotlib/matplotlib
2023-12-07,1957.0320975410204,9.144222612396652,matplotlib/matplotlib
2023-12-08,1963.138214638966,6.106117097945578,matplotlib/matplotlib
2023-12-09,1967.2211500582298,4.082935419263877,matplotlib/matplotlib
2023-12-10,1970.306127382654,3.084977324424142,matplotlib/matplotlib
2023-12-11,1973.714507545948,3.4083801632939372,matplotlib/matplotlib
2023-12-12,1977.4638290830617,3.749321537113741,matplotlib/matplotlib
2023-12-13,1984.0882868811561,6.624457798094342,matplotlib/matplotlib
2023-12-14,1991.0899814919076,7.001694610751404,matplotlib/matplotlib
2023-12-15,1994.8473661240569,3.7573846321493956,matplotlib/matplotlib
2023-12-16,2000.9324240700364,6.085057945979645,matplotlib/matplotlib
2023-12-17,2005.3057119097643,4.373287839728016,matplotlib/matplotlib
2023-12-18,2011.75334350318,6.447631593415837,matplotlib/matplotlib
2023-12-19,2020.4821969670334,8.728853463853307,matplotlib/matplotlib
2023-12-20,2028.1007576459835,7.618560678950242,matplotlib/matplotlib
2023-12-21,2033.9080216091647,5.807263963181105,matplotlib/matplotlib
2023-12-22,2038.7477408432405,4.839719234075776,matplotlib/matplotlib
2023-12-23,2041.050222837467,2.30248199422641,matplotlib/matplotlib
2023-12-24,2045.1387928762633,4.08857003879646,matplotlib/matplotlib
2023-12-25,2051.0427039404904,5.903911064227193,matplotlib/matplotlib
2023-12-26,2055.738811050845,4.696107110354497,matplotlib/matplotlib
2023-12-27,2061.770920802683,6.032109751838306,matplotlib/matplotlib
2023-12-28,2068.1294825671384,6.358561764455133,matplotlib/matplotlib
2023-12-29,2074.0193035588077,5.8898209916691675,matplotlib/matplotlib
2023-12-30,2078.2018198497453,4.182516290937828,matplotlib/matplotlib
2023-12-31,2083.4080540311306,5.206234181385485,matplotlib/matplotlib
2024-01-01,2090.3446301134104,6.93657608227969,matplotlib/matplotlib
2024-01-02,2094.8896986742625,4.545068560852113,matplotlib/matplotlib
2024-01-03,2103.3447009742445,8.455002299981887,matplotlib/matplotlib
2024-01-04,2109.442850017203,6.098149042958705,matplotlib/matplotlib
2024-01-05,2115.7265088955355,6.28365887833236,matplotlib/matplotlib
2024-01-06,2121.6175448745817,5.8910359790461015,matplotlib/matplotlib
2024-01-07,2126.9158930555764,5.298348180994898,matplotlib/matplotlib
2024-01-08,2134.667557844139,7.751664788562623,matplotlib/matplotlib
2024-01-09,2141.378992218129,6.711434373989869,matplotlib/matplotlib
2024-01-10,2146.6838192646164,5.304827046487414,matplotlib/matplotlib
2024-01-11,2153.5159274498255,6.832108185209108,matplotlib/matplotlib
2024-01-12,2157.9915448373936,4.475617387568251,matplotlib/matplotlib
2024-01-13,2163.1434435636234,5.151898726229837,matplotlib/matplotlib
2024-01-14,2168.119088097366,4.975644533742718,matplotlib/matplotlib
2024-01-15,2174.066279192585,5.947191095219098,matplotlib/matplotlib
2024-01-16,2180.140164887889,6.073885695303763,matplotlib/matplotlib
2024-01-17,2183.4643337509947,3.324168863105678,matplotlib/matplotlib
2024-01-18,2188.882350671776,5.418016920781205,matplotlib/matplotlib
2024-01-19,2195.3095338482703,6.427183176494597,matplotlib/matplotlib
2024-01-20,2200.537085416839,5.227551568568826,matplotlib/matplotlib
2024-01-21,2204.273463981135,3.73637856429592,matplotlib/matplotlib
2024-01-22,2212.550140482578,8.276676501443182,matplotlib/matplotlib
2024-01-23,2217.4774358151712,4.9272953325932,matplotlib/matplotlib
2024-01-24,2225.2933070709487,7.815871255777214,matplotlib/matplotlib
2024-01-25,2232.2584758002754,6.96516872932651,matplotlib/matplotlib
2024-01-26,2237.5364989071318,5.278023106856379,matplotlib/matplotlib
2024-01-27,2244.809901524905,7.273402617773136,matplotlib/matplotlib
2024-01-28,2248.345319315367,3.5354177904617807,matplotlib/matplotlib
