ds,y,daily_stars,repository
2023-02-28,1032.48212460696,22.19930716612549,scikit-learn/scikit-learn
2023-03-01,1058.5942649576132,26.112140350653135,scikit-learn/scikit-learn
2023-03-02,1075.8972648648491,17.30299990723592,scikit-learn/scikit-learn
2023-03-03,1094.9869174308521,19.089652566003,scikit-learn/scikit-learn
2023-03-04,1105.7958576001424,10.808940169290183,scikit-learn/scikit-learn
2023-03-05,1116.172539139279,10.376681539136703,scikit-learn/scikit-learn
2023-03-06,1141.3445420893229,25.172002950043915,scikit-learn/scikit-learn
2023-03-07,1169.828580626884,28.48403853756121,scikit-learn/scikit-learn
2023-03-08,1189.645086143396,19.816505516511896,scikit-learn/scikit-learn
2023-03-09,1216.0068374314812,26.36175128808532,scikit-learn/scikit-learn
2023-03-10,1238.4753370981612,22.468499666679836,scikit-learn/scikit-learn
2023-03-11,1251.5575734221818,13.082236324020682,scikit-learn/scikit-learn
2023-03-12,1269.5448661485827,17.98729272640088,scikit-learn/scikit-learn
2023-03-13,1299.2006455253002,29.655779376717376,scikit-learn/scikit-learn
2023-03-14,1319.2827396958078,20.082094170507634,scikit-learn/scikit-learn
2023-03-15,1349.1231627131453,29.84042301733756,scikit-learn/scikit-learn
2023-03-16,1353.4722779299736,4.349115216828235,scikit-learn/scikit-learn
2023-03-17,1378.8068698952088,25.334591965235248,scikit-learn/scikit-learn
2023-03-18,1395.4965354108622,16.689665515653438,scikit-learn/scikit-learn
2023-03-19,1410.3080837441535,14.81154833329132,scikit-learn/scikit-learn
2023-03-20,1431.214796223608,20.90671247945441,scikit-learn/scikit-learn
2023-03-21,1439.4324394060682,8.217643182460382,scikit-learn/scikit-learn
2023-03-22,1458.4526196382853,19.020180232217175,scikit-learn/scikit-learn
2023-03-23,1481.0047245463227,22.552104908037357,scikit-learn/scikit-learn
2023-03-24,1510.4170336876189,29.412309141296223,scikit-learn/scikit-learn
2023-03-25,1524.189647307567,13.772613619948032,scikit-learn/scikit-learn
2023-03-26,1536.5470455689176,12.357398261350664,scikit-learn/scikit-learn
2023-03-27,1553.8769636058064,17.329918036888824,scikit-learn/scikit-learn
2023-03-28,1579.8901128483994,26.013149242593087,scikit-learn/scikit-learn
2023-03-29,1602.3199746144398,22.429861766040382,scikit-learn/scikit-learn
2023-03-30,1619.4980748342466,17.1781002198068,scikit-learn/scikit-learn
2023-03-31,1643.0759876577013,23.57791282345471,scikit-learn/scikit-learn
2023-04-01,1659.9038663560477,16.827878698346577,scikit-learn/scikit-learn
2023-04-02,1681.0152379316626,21.111371575614825,scikit-learn/scikit-learn
2023-04-03,1697.1621823274752,16.14694439581271,scikit-learn/scikit-learn
2023-04-04,1715.6135989080408,18.451416580565656,scikit-learn/scikit-learn
2023-04-05,1733.6762512067187,18.06265229867785,scikit-learn/scikit-learn
2023-04-06,1791.1127128131748,57.43646160645608,scikit-learn/scikit-learn
2023-04-07,1858.0311442050988,66.91843139192409,scikit-learn/scikit-learn
2023-04-08,1893.3895975475425,35.3584533424437,scikit-learn/scikit-learn
2023-04-09,1918.0294982579674,24.639900710424868,scikit-learn/scikit-learn
2023-04-10,1941.86225441502,23.832756157052806,scikit-learn/scikit-learn
2023-04-11,1955.1434112312224,13.281156816202277,scikit-learn/scikit-learn
2023-04-12,1973.0784458212595,17.93503459003697,scikit-learn/scikit-learn
2023-04-13,1991.5003412436631,18.42189542240373,scikit-learn/scikit-learn
2023-04-14,2007.0973033380003,15.596962094337275,scikit-learn/scikit-learn
2023-04-15,2022.7407677257956,15.643464387795357,scikit-learn/scikit-learn
2023-04-16,2041.1792845451703,18.43851681937464,scikit-learn/scikit-learn
2023-04-17,2073.379869088473,32.20058454330267,scikit-learn/scikit-learn
2023-04-18,2095.02931761712,21.649448528647216,scikit-learn/scikit-learn
2023-04-19,2117.1992616561,22.16994403898026,scikit-learn/scikit-learn
2023-04-20,2137.3271220895235,20.12786043342317,scikit-learn/scikit-learn
2023-04-21,2146.067199495703,8.740077406179243,scikit-learn/scikit-learn
2023-04-22,2162.418741993631,16.35154249792801,scikit-learn/scikit-learn
2023-04-23,2179.2055927436195,16.786850749988382,scikit-learn/scikit-learn
2023-04-24,2215.0614202544843,35.85582751086469,scikit-learn/scikit-learn
2023-04-25,2234.497889414309,19.436469159824608,scikit-learn/scikit-learn
2023-04-26,2256.9992312196155,22.501341805306403,scikit-learn/scikit-learn
2023-04-27,2277.4267563053504,20.427525085734942,scikit-learn/scikit-learn
2023-04-28,2290.83701042242,13.410254117069485,scikit-learn/scikit-learn
2023-04-29,2313.029625221821,22.19261479940065,scikit-learn/scikit-learn
2023-04-30,2333.291919847066,20.262294625245037,scikit-learn/scikit-learn
2023-05-01,2358.8719106060894,25.579990759023346,scikit-learn/scikit-learn
2023-05-02,2373.911333807418,15.03942320132856,scikit-learn/scikit-learn
2023-05-03,2403.3079038740884,29.39657006667061,scikit-learn/scikit-learn
2023-05-04,2415.3009357700303,11.993031895941861,scikit-learn/scikit-learn
2023-05-05,2439.6515784014805,24.350642631450327,scikit-learn/scikit-learn
2023-05-06,2467.1112493302276,27.459670928746927,scikit-learn/scikit-learn
2023-05-07,2478.7621074095928,11.650858079365161,scikit-learn/scikit-learn
2023-05-08,2495.969418572034,17.207311162441293,scikit-learn/scikit-learn
2023-05-09,2517.3261670604224,21.356748488388238,scikit-learn/scikit-learn
2023-05-10,2534.9375256642397,17.611358603817465,scikit-learn/scikit-learn
2023-05-11,2546.036023423506,11.098497759266266,scikit-learn/scikit-learn
2023-05-12,2567.223505055277,21.187481631771398,scikit-learn/scikit-learn
2023-05-13,2578.5432346653442,11.319729610066942,scikit-learn/scikit-learn
2023-05-14,2597.5257020899103,18.982467424566188,scikit-learn/scikit-learn
2023-05-15,2612.5770079279073,15.051305837997148,scikit-learn/scikit-learn
2023-05-16,2643.0369312438042,30.45992331589685,scikit-learn/scikit-learn
2023-05-17,2658.949382342907,15.912451099102977,scikit-learn/scikit-learn
2023-05-18,2677.7468016855937,18.797419342686464,scikit-learn/scikit-learn
2023-05-19,2703.6427401868013,25.895938501207414,scikit-learn/scikit-learn
2023-05-20,2714.150203033905,10.50746284710375,scikit-learn/scikit-learn
2023-05-21,2731.9526630613,17.80246002739483,scikit-learn/scikit-learn
2023-05-22,2760.9642049978565,29.011541936556558,scikit-learn/scikit-learn
2023-05-23,2771.7580541651673,10.7938491673109,scikit-learn/scikit-learn
2023-05-24,2793.768561790566,22.010507625398755,scikit-learn/scikit-learn
2023-05-25,2816.2584146786153,22.48985288804955,scikit-learn/scikit-learn
2023-05-26,2842.0248654277057,25.76645074909061,scikit-learn/scikit-learn
2023-05-27,2852.5298111665206,10.504945738815133,scikit-learn/scikit-learn
2023-05-28,2862.6201427976016,10.090331631081126,scikit-learn/scikit-learn
2023-05-29,2886.7869138228525,24.166771025250952,scikit-learn/scikit-learn
2023-05-30,2909.5521912358163,22.765277412963787,scikit-learn/scikit-learn
2023-05-31,2932.0344641680153,22.482272932199006,scikit-learn/scikit-learn
2023-06-01,2955.1274620086424,23.092997840627163,scikit-learn/scikit-learn
2023-06-02,2971.785008934009,16.657546925366557,scikit-learn/scikit-learn
2023-06-03,2989.6996993573957,17.914690423386627,scikit-learn/scikit-learn
2023-06-04,3007.926887160049,18.227187802653333,scikit-learn/scikit-learn
2023-06-05,3024.387681161418,16.46079400136943,scikit-learn/scikit-learn
2023-06-06,3057.0774693828794,32.68978822146115,scikit-learn/scikit-learn
2023-06-07,3081.0244147769245,23.946945394044945,scikit-learn/scikit-learn
2023-06-08,3094.502828961804,13.478414184879727,scikit-learn/scikit-learn
2023-06-09,3119.61815800146,25.115329039656018,scikit-learn/scikit-learn
2023-06-10,3131.500363994685,11.882205993224987,scikit-learn/scikit-learn
2023-06-11,3152.2657275883885,20.76536359370375,scikit-learn/scikit-learn
2023-06-12,3180.573530222422,28.307802634033713,scikit-learn/scikit-learn
2023-06-13,3196.414087566015,15.840557343593053,scikit-learn/scikit-learn
2023-06-14,3223.5122145595296,27.09812699351446,scikit-learn/scikit-learn
2023-06-15,3247.146871652315,23.634657092785233,scikit-learn/scikit-learn
2023-06-16,3273.373679957797,26.226808305481836,scikit-learn/scikit-learn
2023-06-17,3299.791711355468,26.418031397671193,scikit-learn/scikit-learn
2023-06-18,3315.3952414042724,15.603530048804096,scikit-learn/scikit-learn
2023-06-19,3331.6949627474023,16.29972134312982,scikit-learn/scikit-learn
2023-06-20,3347.142608751316,15.44764600391364,scikit-learn/scikit-learn
2023-06-21,3363.062193841967,15.919585090651132,scikit-learn/scikit-learn
2023-06-22,3383.6608353641927,20.59864152222541,scikit-learn/scikit-learn
2023-06-23,3406.914146664049,23.253311299856065,scikit-learn/scikit-learn
2023-06-24,3425.1973960489304,18.283249384881287,scikit-learn/scikit-learn
2023-06-25,3446.276664552016,21.07926850308558,scikit-learn/scikit-learn
2023-06-26,3467.4774883770397,21.200823825023747,scikit-learn/scikit-learn
2023-06-27,3497.8163786295863,30.338890252546815,scikit-learn/scikit-learn
2023-06-28,3517.272864398104,19.456485768517734,scikit-learn/scikit-learn
2023-06-29,3555.668779246804,38.39591484870015,scikit-learn/scikit-learn
2023-06-30,3580.789313455119,25.120534208314936,scikit-learn/scikit-learn
2023-07-01,3593.3634957619097,12.574182306790656,scikit-learn/scikit-learn
2023-07-02,3604.8566838291204,11.493188067210564,scikit-learn/scikit-learn
2023-07-03,3629.0962338795016,24.23955005038136,scikit-learn/scikit-learn
2023-07-04,3648.8589033850676,19.762669505565977,scikit-learn/scikit-learn
2023-07-05,3674.5887575062343,25.729854121166465,scikit-learn/scikit-learn
2023-07-06,3698.7972210979506,24.208463591716345,scikit-learn/scikit-learn
2023-07-07,3719.5407715313204,20.743550433369762,scikit-learn/scikit-learn
2023-07-08,3732.201207715942,12.660436184621759,scikit-learn/scikit-learn
2023-07-09,3741.4637088497075,9.262501133765621,scikit-learn/scikit-learn
2023-07-10,3759.8507886866696,18.38707983696219,scikit-learn/scikit-learn
2023-07-11,3786.5466881113607,26.69589942469099,scikit-learn/scikit-learn
2023-07-12,3809.1585736107754,22.611885499414676,scikit-learn/scikit-learn
2023-07-13,3822.4703022799667,13.31172866919134,scikit-learn/scikit-learn
2023-07-14,3844.8383927891077,22.368090509140924,scikit-learn/scikit-learn
2023-07-15,3863.822652971177,18.984260182069193,scikit-learn/scikit-learn
2023-07-16,3876.332340461535,12.509687490357848,scikit-learn/scikit-learn
2023-07-17,3898.6016898718535,22.26934941031865,scikit-learn/scikit-learn
2023-07-18,3920.269274953039,21.66758508118543,scikit-learn/scikit-learn
2023-07-19,3934.2681909207595,13.998915967720828,scikit-learn/scikit-learn
2023-07-20,3957.8676229881157,23.59943206735602,scikit-learn/scikit-learn
2023-07-21,3982.774392267744,24.906769279628254,scikit-learn/scikit-learn
2023-07-22,4005.3807282551106,22.606335987366432,scikit-learn/scikit-learn
2023-07-23,4027.845878675419,22.465150420308383,scikit-learn/scikit-learn
2023-07-24,4040.3685661244663,12.522687449047297,scikit-learn/scikit-learn
2023-07-25,4055.713534118968,15.34496799450172,scikit-learn/scikit-learn
2023-07-26,4080.3744936923636,24.660959573395814,scikit-learn/scikit-learn
2023-07-27,4105.036815570167,24.662321877803254,scikit-learn/scikit-learn
2023-07-28,4129.716600677928,24.67978510776112,scikit-learn/scikit-learn
2023-07-29,4166.598173042944,36.88157236501577,scikit-learn/scikit-learn
2023-07-30,4186.64372446064,20.04555141769672,scikit-learn/scikit-learn
2023-07-31,4215.335594061662,28.691869601021672,scikit-learn/scikit-learn
2023-08-01,4242.872221023701,27.536626962039417,scikit-learn/scikit-learn
2023-08-02,4268.474971400541,25.602750376840444,scikit-learn/scikit-learn
2023-08-03,4287.874079851825,19.399108451283865,scikit-learn/scikit-learn
2023-08-04,4314.188030050121,26.31395019829568,scikit-learn/scikit-learn
2023-08-05,4327.364511607942,13.176481557822033,scikit-learn/scikit-learn
2023-08-06,4343.30536074377,15.94084913582691,scikit-learn/scikit-learn
2023-08-07,4361.639000474911,18.333639731141716,scikit-learn/scikit-learn
2023-08-08,4383.6325541778015,21.993553702890395,scikit-learn/scikit-learn
2023-08-09,4420.018811099483,36.38625692168193,scikit-learn/scikit-learn
2023-08-10,4429.467302523813,9.448491424329134,scikit-learn/scikit-learn
2023-08-11,4455.382555668113,25.9152531443002,scikit-learn/scikit-learn
2023-08-12,4464.26050437073,8.877948702616942,scikit-learn/scikit-learn
2023-08-13,4479.030218899526,14.769714528795717,scikit-learn/scikit-learn
2023-08-14,4507.57422608798,28.544007188453822,scikit-learn/scikit-learn
2023-08-15,4529.512743481779,21.938517393799078,scikit-learn/scikit-learn
2023-08-16,4544.082698224494,14.569954742716083,scikit-learn/scikit-learn
2023-08-17,4561.000264145025,16.917565920530514,scikit-learn/scikit-learn
2023-08-18,4586.941461801537,25.9411976565128,scikit-learn/scikit-learn
2023-08-19,4600.40787454836,13.466412746822767,scikit-learn/scikit-learn
2023-08-20,4618.779653294379,18.371778746018883,scikit-learn/scikit-learn
2023-08-21,4640.647162948579,21.86750965419966,scikit-learn/scikit-learn
2023-08-22,4658.0093270875395,17.36216413896056,scikit-learn/scikit-learn
2023-08-23,4693.4839724609565,35.47464537341668,scikit-learn/scikit-learn
2023-08-24,4719.1884127458225,25.704440284865584,scikit-learn/scikit-learn
2023-08-25,4727.667603357275,8.479190611452443,scikit-learn/scikit-learn
2023-08-26,4745.9256694915,18.25806613422582,scikit-learn/scikit-learn
2023-08-27,4759.788953203917,13.863283712417214,scikit-learn/scikit-learn
2023-08-28,4786.950427692859,27.161474488942495,scikit-learn/scikit-learn
2023-08-29,4803.444046805803,16.493619112943655,scikit-learn/scikit-learn
2023-08-30,4824.345424623834,20.90137781803107,scikit-learn/scikit-learn
2023-08-31,4849.280723436639,24.93529881280513,scikit-learn/scikit-learn
2023-09-01,4876.570084033302,27.289360596662675,scikit-learn/scikit-learn
2023-09-02,4887.664174184917,11.094090151614877,scikit-learn/scikit-learn
2023-09-03,4903.267258954957,15.603084770039247,scikit-learn/scikit-learn
2023-09-04,4921.864756680725,18.597497725768203,scikit-learn/scikit-learn
2023-09-05,4939.308263126601,17.44350644587552,scikit-learn/scikit-learn
2023-09-06,4972.507664336548,33.199401209947226,scikit-learn/scikit-learn
2023-09-07,4996.857959567343,24.35029523079426,scikit-learn/scikit-learn
2023-09-08,5010.362420865528,13.504461298185815,scikit-learn/scikit-learn
2023-09-09,5032.532098371127,22.169677505599164,scikit-learn/scikit-learn
2023-09-10,5060.992894733428,28.460796362301252,scikit-learn/scikit-learn
2023-09-11,5089.473684726646,28.480789993217694,scikit-learn/scikit-learn
2023-09-12,5101.311780459192,11.838095732546641,scikit-learn/scikit-learn
2023-09-13,5119.912336021335,18.600555562143484,scikit-learn/scikit-learn
2023-09-14,5149.956785431548,30.044449410213243,scikit-learn/scikit-learn
2023-09-15,5167.111656756166,17.1548713246172,scikit-learn/scikit-learn
2023-09-16,5186.861691965173,19.7500352090076,scikit-learn/scikit-learn
2023-09-17,5208.349658166602,21.487966201429067,scikit-learn/scikit-learn
2023-09-18,5224.089909913233,15.740251746630982,scikit-learn/scikit-learn
2023-09-19,5245.511985229509,21.4220753162763,scikit-learn/scikit-learn
2023-09-20,5246.114645528597,0.6026602990878164,scikit-learn/scikit-learn
2023-09-21,5261.234654836324,15.12000930772675,scikit-learn/scikit-learn
2023-09-22,5281.416549647727,20.181894811403513,scikit-learn/scikit-learn
2023-09-23,5292.350547048143,10.933997400415832,scikit-learn/scikit-learn
2023-09-24,5318.394548524747,26.04400147660383,scikit-learn/scikit-learn
2023-09-25,5330.876455337583,12.481906812836566,scikit-learn/scikit-learn
2023-09-26,5349.85903084386,18.982575506276266,scikit-learn/scikit-learn
2023-09-27,5372.595105854506,22.73607501064659,scikit-learn/scikit-learn
2023-09-28,5403.944629081964,31.3495232274578,scikit-learn/scikit-learn
2023-09-29,5416.407942991354,12.463313909389313,scikit-learn/scikit-learn
2023-09-30,5440.044686831534,23.63674384018045,scikit-learn/scikit-learn
2023-10-01,5457.627496885978,17.58281005444433,scikit-learn/scikit-learn
2023-10-02,5473.09279480138,15.465297915401512,scikit-learn/scikit-learn
2023-10-03,5498.060585327624,24.967790526244496,scikit-learn/scikit-learn
2023-10-04,5521.306806559448,23.24622123182399,scikit-learn/scikit-learn
2023-10-05,5539.2999269262245,17.993120366776377,scikit-learn/scikit-learn
2023-10-06,5561.71254444112,22.412617514896002,scikit-learn/scikit-learn
2023-10-07,5577.250673450685,15.538129009564306,scikit-learn/scikit-learn
2023-10-08,5595.424894521764,18.17422107107885,scikit-learn/scikit-learn
2023-10-09,5621.768521800567,26.3436272788027,scikit-learn/scikit-learn
2023-10-10,5654.216010271746,32.44748847117935,scikit-learn/scikit-learn
2023-10-11,5668.043065988456,13.827055716709532,scikit-learn/scikit-learn
2023-10-12,5704.126022488226,36.08295649977063,scikit-learn/scikit-learn
2023-10-13,5713.246954938602,9.120932450375795,scikit-learn/scikit-learn
2023-10-14,5730.060599122442,16.813644183839614,scikit-learn/scikit-learn
2023-10-15,5750.793364430174,20.732765307731803,scikit-learn/scikit-learn
2023-10-16,5774.68745910466,23.89409467448583,scikit-learn/scikit-learn
2023-10-17,5792.614111870247,17.92665276558695,scikit-learn/scikit-learn
2023-10-18,5813.2904064558115,20.67629458556413,scikit-learn/scikit-learn
2023-10-19,5832.08909374599,18.798687290178712,scikit-learn/scikit-learn
2023-10-20,5850.256900009955,18.16780626396483,scikit-learn/scikit-learn
2023-10-21,5872.421479933057,22.164579923102085,scikit-learn/scikit-learn
2023-10-22,5891.9833677087045,19.561887775648195,scikit-learn/scikit-learn
2023-10-23,5909.485541287057,17.50217357835253,scikit-learn/scikit-learn
2023-10-24,5937.5544012957,28.068860008643536,scikit-learn/scikit-learn
2023-10-25,5961.704852172952,24.150450877252148,scikit-learn/scikit-learn
2023-10-26,5989.219447561326,27.51459538837345,scikit-learn/scikit-learn
2023-10-27,6015.528080857608,26.308633296281855,scikit-learn/scikit-learn
2023-10-28,6028.833432204885,13.305351347276686,scikit-learn/scikit-learn
2023-10-29,6043.572569653003,14.739137448117436,scikit-learn/scikit-learn
2023-10-30,6070.693229659417,27.12066000641394,scikit-learn/scikit-learn
2023-10-31,6096.913829901198,26.220600241781987,scikit-learn/scikit-learn
2023-11-01,6118.945646134495,22.031816233296716,scikit-learn/scikit-learn
2023-11-02,6141.905579506477,22.959933371981457,scikit-learn/scikit-learn
2023-11-03,6172.597800717563,30.692221211085762,scikit-learn/scikit-learn
2023-11-04,6187.203356775656,14.605556058093406,scikit-learn/scikit-learn
2023-11-05,6207.882535457225,20.67917868156807,scikit-learn/scikit-learn
2023-11-06,6228.748138776088,20.865603318863233,scikit-learn/scikit-learn
2023-11-07,6311.829254368812,83.08111559272392,scikit-learn/scikit-learn
2023-11-08,6385.723211519328,73.89395715051572,scikit-learn/scikit-learn
2023-11-09,6434.277120176981,48.55390865765252,scikit-learn/scikit-learn
2023-11-10,6472.331851173145,38.054730996163535,scikit-learn/scikit-learn
2023-11-11,6501.754634872681,29.42278369953583,scikit-learn/scikit-learn
2023-11-12,6521.358113233271,19.603478360589715,scikit-learn/scikit-learn
2023-11-13,6548.186829178098,26.82871594482744,scikit-learn/scikit-learn
2023-11-14,6568.393561204669,20.20673202657095,scikit-learn/scikit-learn
2023-11-15,6592.850250624488,24.456689419818623,scikit-learn/scikit-learn
2023-11-16,6614.277237779766,21.42698715527907,scikit-learn/scikit-learn
2023-11-17,6637.232337547882,22.955099768115435,scikit-learn/scikit-learn
2023-11-18,6658.271287049365,21.03894950148376,scikit-learn/scikit-learn
2023-11-19,6671.74603969638,13.474752647014904,scikit-learn/scikit-learn
2023-11-20,6708.095318638161,36.349278941781364,scikit-learn/scikit-learn
2023-11-21,6723.6929524631805,15.597633825019704,scikit-learn/scikit-learn
2023-11-22,6737.900823006819,14.20787054363892,scikit-learn/scikit-learn
2023-11-23,6768.02529090734,30.124467900520596,scikit-learn/scikit-learn
2023-11-24,6795.702475516,27.67718460866037,scikit-learn/scikit-learn
2023-11-25,6816.952975160527,21.25049964452646,scikit-learn/scikit-learn
2023-11-26,6838.234249491466,21.281274330938466,scikit-learn/scikit-learn
2023-11-27,6860.542914019251,22.308664527785798,scikit-learn/scikit-learn
2023-11-28,6876.912953970602,16.370039951351153,scikit-learn/scikit-learn
2023-11-29,6899.83049124801,22.91753727740765,scikit-learn/scikit-learn
2023-11-30,6917.693084608131,17.86259336012154,scikit-learn/scikit-learn
2023-12-01,6946.678180813949,28.985096205818113,scikit-learn/scikit-learn
2023-12-02,6963.833221527902,17.155040713953163,scikit-learn/scikit-learn
2023-12-03,6977.340645256638,13.50742372873553,scikit-learn/scikit-learn
2023-12-04,6997.626615207593,20.285969950955185,scikit-learn/scikit-learn
2023-12-05,7022.867922977202,25.241307769609598,scikit-learn/scikit-learn
2023-12-06,7041.535880754822,18.667957777618998,scikit-learn/scikit-learn
2023-12-07,7058.467934126352,16.93205337153022,scikit-learn/scikit-learn
2023-12-08,7082.5964060321,24.128471905748142,scikit-learn/scikit-learn
2023-12-09,7101.913425080253,19.317019048152513,scikit-learn/scikit-learn
2023-12-10,7117.177148357166,15.26372327691281,scikit-learn/scikit-learn
2023-12-11,7136.506522011981,19.329373654815566,scikit-learn/scikit-learn
2023-12-12,7160.593072528931,24.08655051694972,scikit-learn/scikit-learn
2023-12-13,7173.334031103418,12.740958574486855,scikit-learn/scikit-learn
2023-12-14,7186.3544589609855,13.020427857567524,scikit-learn/scikit-learn
2023-12-15,7204.039931339679,17.68547237869391,scikit-learn/scikit-learn
2023-12-16,7220.9271110723475,16.88717973266809,scikit-learn/scikit-learn
2023-12-17,7240.659990102816,19.732879030468137,scikit-learn/scikit-learn
2023-12-18,7273.22004504752,32.560054944704554,scikit-learn/scikit-learn
2023-12-19,7301.60840614161,28.388361094089905,scikit-learn/scikit-learn
2023-12-20,7323.11207168061,21.503665538999794,scikit-learn/scikit-learn
2023-12-21,7345.5791941033085,22.46712242269829,scikit-learn/scikit-learn
2023-12-22,7361.38527281561,15.806078712301366,scikit-learn/scikit-learn
2023-12-23,7379.375363616085,17.990090800476047,scikit-learn/scikit-learn
2023-12-24,7395.905608111584,16.530244495498543,scikit-learn/scikit-learn
2023-12-25,7420.726977889424,24.821369777840573,scikit-learn/scikit-learn
2023-12-26,7437.74766955011,17.020691660686182,scikit-learn/scikit-learn
2023-12-27,7463.92385238494,26.17618283482996,scikit-learn/scikit-learn
2023-12-28,7496.997869542789,33.0740171578495,scikit-learn/scikit-learn
2023-12-29,7518.923174036039,21.925304493250206,scikit-learn/scikit-learn
2023-12-30,7539.247877964145,20.32470392810596,scikit-learn/scikit-learn
2023-12-31,7561.15044113362,21.90256316947534,scikit-learn/scikit-learn
2024-01-01,7581.1099145806065,19.95947344698655,scikit-learn/scikit-learn
2024-01-02,7605.3352193710325,24.225304790426367,scikit-learn/scikit-learn
2024-01-03,7628.128912405122,22.793693034089202,scikit-learn/scikit-learn
2024-01-04,7651.511109156379,23.38219675125629,scikit-learn/scikit-learn
2024-01-05,7668.966245682705,17.455136526326935,scikit-learn/scikit-learn
2024-01-06,7687.287020581763,18.320774899056694,scikit-learn/scikit-learn
2024-01-07,7708.199143920819,20.912123339056453,scikit-learn/scikit-learn
2024-01-08,7740.854758884069,32.65561496325024,scikit-learn/scikit-learn
2024-01-09,7770.164315151978,29.309556267908725,scikit-learn/scikit-learn
